52901.0,12,9,up
52901.0,12,16,down
52902.0,25,12,up
52902.0,25,12,down
52904.0,12,6,up
52904.0,12,39,up
52904.0,12,5,down
52904.0,12,9,down
52904.0,12,6,down
52904.0,12,39,down
52906.0,0,14,up
52912.0,35,14,up
52912.0,35,12,up
52912.0,35,9,down
52912.0,35,14,down
52916.0,25,16,up
52916.0,25,16,down
52922.0,39,7,up
52922.0,39,12,up
52922.0,39,7,down
52923.0,25,14,up
52923.0,25,12,up
52923.0,25,39,down
52923.0,25,14,down
52931.0,14,4,up
52931.0,14,21,up
52931.0,14,12,up
52931.0,14,16,down
52931.0,14,4,down
52934.0,14,6,up
52934.0,14,22,up
52934.0,14,35,up
52934.0,14,21,down
52934.0,14,6,down
52934.0,14,22,down
52943.0,21,12,up
52951.0,9,12,up
52951.0,9,39,up
52957.0,21,14,down
52964.0,21,12,down
52971.0,34,14,up
52971.0,34,6,up
52971.0,34,14,down
52971.0,34,6,down
52998.0,5,16,up
52998.0,5,22,down
52998.0,5,39,down
52999.0,8,12,up
52999.0,8,0,down
53001.0,16,4,up
53001.0,16,12,up
53001.0,16,4,down
53004.0,28,12,up
53006.0,6,9,up
53013.0,12,7,up
53013.0,12,22,up
53013.0,12,0,down
53013.0,12,7,down
53017.0,12,34,up
53019.0,12,25,up
53019.0,12,23,up
53019.0,12,34,down
53019.0,12,25,down
53025.0,0,7,up
53025.0,0,5,up
53025.0,0,14,down
53025.0,0,7,down
53025.0,0,5,down
53035.0,39,4,up
53035.0,39,5,up
53035.0,39,14,down
53038.0,35,6,up
53038.0,35,12,down
53038.0,39,25,up
53038.0,39,9,up
53038.0,39,25,down
53038.0,39,9,down
53042.0,4,25,up
53042.0,4,6,up
53042.0,4,16,up
53042.0,4,14,down
53042.0,4,23,down
53042.0,4,25,down
53042.0,4,6,down
53043.0,25,7,up
53055.0,14,0,up
53055.0,14,8,up
53055.0,14,0,down
53072.0,9,35,up
53072.0,9,35,down
53101.0,29,13,up
53110.0,16,14,up
53110.0,16,14,down
53112.0,36,32,up
53121.0,28,12,down
53123.0,22,12,up
53123.0,22,14,down
53126.0,5,28,up
53126.0,5,28,down
53132.0,6,35,up
53138.0,0,4,up
53138.0,0,23,up
53138.0,0,39,down
53138.0,0,4,down
53138.0,12,35,up
53138.0,12,0,up
53138.0,12,14,up
53138.0,12,7,up
53138.0,12,39,up
53138.0,12,35,down
53138.0,12,0,down
53138.0,12,14,down
53138.0,12,7,down
53140.0,7,16,up
53140.0,7,0,up
53140.0,7,12,up
53140.0,7,16,down
53140.0,7,0,down
53140.0,7,12,down
53141.0,12,9,up
53141.0,12,26,up
53141.0,12,4,up
53141.0,12,16,up
53141.0,12,39,down
53143.0,12,6,up
53143.0,12,34,up
53143.0,12,8,up
53143.0,12,22,down
53143.0,12,9,down
53145.0,12,7,up
53145.0,12,35,up
53145.0,12,23,down
53145.0,12,26,down
53145.0,12,4,down
53145.0,12,6,down
53145.0,12,7,down
53145.0,12,35,down
53154.0,7,39,down
53159.0,39,4,down
53159.0,39,5,down
53161.0,7,0,up
53161.0,7,0,down
53163.0,4,15,up
53163.0,4,22,up
53163.0,4,12,up
53163.0,4,39,down
53163.0,4,15,down
53163.0,4,22,down
53163.0,25,39,up
53163.0,25,12,down
53166.0,14,5,up
53166.0,14,16,up
53166.0,14,12,down
53166.0,14,35,down
53166.0,14,8,down
53166.0,14,5,down
53169.0,4,26,up
53176.0,4,0,up
53176.0,4,8,down
53176.0,4,16,down
53195.0,9,14,up
53217.0,21,12,up
53221.0,34,12,up
53227.0,32,36,down
53234.0,8,26,up
53234.0,8,4,up
53234.0,8,5,up
53234.0,8,26,down
53236.0,16,34,up
53236.0,16,39,up
53236.0,16,34,down
53237.0,22,5,down
53240.0,36,19,up
53240.0,36,19,down
53242.0,19,36,up
53242.0,19,36,down
53248.0,5,12,up
53249.0,6,5,up
53249.0,6,39,up
53249.0,6,5,down
53250.0,0,26,up
53250.0,0,26,down
53265.0,12,34,down
53265.0,12,8,down
53267.0,23,16,up
53267.0,23,12,down
53267.0,23,16,down
53270.0,39,14,up
53270.0,39,16,up
53270.0,39,26,up
53270.0,39,14,down
53278.0,14,22,up
53278.0,14,4,up
53278.0,14,6,up
53278.0,14,39,down
53278.0,14,22,down
53281.0,35,16,up
53300.0,4,23,up
53300.0,4,39,up
53300.0,4,23,down
53320.0,9,4,up
53320.0,9,12,down
53336.0,26,16,up
53339.0,21,12,down
53342.0,34,0,up
53342.0,34,14,up
53342.0,34,12,down
53342.0,34,0,down
53356.0,29,13,down
53361.0,0,14,up
53361.0,0,5,up
53361.0,0,23,down
53362.0,16,8,up
53362.0,16,8,down
53370.0,6,12,down
53374.0,5,23,up
53374.0,5,7,up
53374.0,5,0,up
53374.0,5,26,up
53374.0,5,14,up
53374.0,5,16,down
53374.0,5,23,down
53374.0,5,7,down
53374.0,5,0,down
53374.0,5,26,down
53374.0,5,14,down
53377.0,6,14,up
53377.0,6,39,down
53377.0,6,14,down
53378.0,12,28,up
53378.0,12,25,up
53378.0,12,0,up
53378.0,12,39,up
53378.0,12,16,down
53378.0,12,28,down
53378.0,12,25,down
53382.0,12,35,up
53382.0,12,4,up
53382.0,12,7,up
53382.0,12,0,down
53382.0,12,35,down
53382.0,12,4,down
53382.0,39,7,up
53382.0,39,25,up
53382.0,39,16,down
53382.0,39,7,down
53385.0,15,5,up
53385.0,15,5,down
53394.0,14,34,up
53394.0,14,9,down
53394.0,14,34,down
53396.0,14,12,up
53402.0,35,12,up
53402.0,35,14,up
53402.0,35,6,down
53402.0,35,16,down
53409.0,35,12,down
53414.0,7,5,up
53414.0,7,16,up
53414.0,7,5,down
53414.0,7,16,down
53419.0,4,5,up
53444.0,9,35,up
53444.0,9,14,down
53457.0,22,14,up
53457.0,22,12,down
53457.0,22,14,down
53457.0,34,16,up
53457.0,34,14,down
53458.0,26,5,up
53458.0,26,39,up
53466.0,29,18,up
53473.0,29,18,down
53477.0,13,29,up
53477.0,13,29,down
53479.0,8,0,up
53479.0,8,4,down
53479.0,8,0,down
53479.0,19,32,down
53479.0,36,32,down
53481.0,16,39,down
53486.0,8,16,up
53486.0,8,14,up
53486.0,8,5,down
53486.0,8,16,down
53486.0,8,14,down
53488.0,16,4,up
53498.0,39,6,up
53498.0,39,6,down
53500.0,16,5,up
53500.0,16,26,up
53500.0,16,39,up
53500.0,16,12,down
53500.0,16,4,down
53500.0,16,5,down
53500.0,16,26,down
53500.0,16,39,down
53502.0,39,28,up
53502.0,39,5,up
53502.0,39,26,down
53502.0,39,28,down
53502.0,39,5,down
53503.0,12,36,up
53503.0,12,5,up
53503.0,12,39,down
53503.0,12,7,down
53503.0,12,36,down
53505.0,39,12,down
53505.0,39,25,down
53508.0,6,4,up
53508.0,6,4,down
53516.0,27,19,up
53516.0,27,19,down
53522.0,14,16,down
53522.0,14,4,down
53526.0,23,4,up
53526.0,23,15,up
53526.0,23,0,up
53526.0,23,4,down
53526.0,23,15,down
53531.0,4,7,up
53531.0,4,26,down
53531.0,4,39,down
53531.0,4,7,down
53536.0,7,23,up
53536.0,7,23,down
53540.0,35,16,up
53540.0,35,6,up
53540.0,35,16,down
53543.0,7,28,up
53543.0,7,28,down
53562.0,9,6,down
53562.0,9,4,down
53575.0,21,14,up
53575.0,21,14,down
53579.0,34,16,down
53581.0,26,23,up
53581.0,26,4,up
53581.0,26,0,up
53581.0,26,23,down
53588.0,26,16,down
53588.0,26,5,down
53588.0,26,39,down
53588.0,26,4,down
53590.0,32,36,up
53590.0,32,36,down
53595.0,26,12,up
53595.0,26,0,down
53595.0,26,12,down
53597.0,29,4,up
53597.0,29,8,up
53597.0,29,4,down
53597.0,29,8,down
53597.0,37,29,up
53597.0,37,4,up
53597.0,37,29,down
53597.0,37,4,down
53609.0,26,8,up
53609.0,26,4,up
53609.0,26,8,down
53609.0,26,4,down
53614.0,5,8,up
53614.0,5,39,up
53614.0,12,23,up
53614.0,12,16,up
53614.0,12,25,up
53614.0,12,5,down
53614.0,12,23,down
53620.0,8,4,up
53620.0,8,12,down
53620.0,8,4,down
53622.0,39,36,up
53622.0,39,7,up
53622.0,39,36,down
53623.0,25,14,up
53623.0,25,12,up
53623.0,25,14,down
53635.0,27,26,up
53639.0,14,0,up
53639.0,14,9,up
53639.0,14,34,up
53639.0,14,0,down
53641.0,4,23,up
53641.0,4,16,up
53645.0,23,16,up
53645.0,23,0,down
53645.0,23,16,down
53657.0,7,0,up
53657.0,7,0,down
53659.0,35,14,down
53687.0,9,14,up
53713.0,32,26,up
53714.0,19,12,up
53714.0,19,12,down
53715.0,29,39,up
53715.0,29,16,up
53715.0,29,39,down
53716.0,37,14,up
53716.0,37,14,down
53720.0,32,16,up
53720.0,32,4,up
53720.0,32,16,down
53720.0,32,4,down
53721.0,28,14,up
53721.0,28,12,up
53721.0,28,16,up
53721.0,28,36,up
53721.0,28,14,down
53721.0,28,12,down
53721.0,28,16,down
53721.0,28,36,down
53722.0,0,39,up
53722.0,0,23,up
53722.0,0,16,down
53722.0,0,14,down
53722.0,0,5,down
53722.0,29,26,up
53722.0,29,16,down
53722.0,29,26,down
53724.0,5,7,up
53724.0,5,23,up
53724.0,5,4,up
53724.0,5,26,up
53724.0,5,8,down
53724.0,5,7,down
53724.0,5,23,down
53724.0,5,4,down
53724.0,5,26,down
53726.0,12,8,up
53726.0,12,0,up
53726.0,12,8,down
53727.0,26,32,up
53733.0,8,32,up
53733.0,8,32,down
53733.0,16,0,down
53734.0,32,26,down
53740.0,8,26,up
53740.0,8,0,up
53740.0,8,14,up
53740.0,8,26,down
53740.0,8,0,down
53740.0,16,5,up
53740.0,16,12,up
53741.0,32,16,up
53741.0,32,16,down
53743.0,39,9,up
53743.0,39,16,up
53743.0,39,9,down
53743.0,39,16,down
53748.0,39,25,up
53748.0,39,5,up
53748.0,39,25,down
53748.0,39,5,down
53749.0,25,28,up
53749.0,25,28,down
53751.0,39,28,up
53751.0,39,28,down
53759.0,4,23,down
53760.0,14,32,up
53760.0,14,39,up
53760.0,14,6,down
53760.0,14,32,down
53764.0,4,14,up
53764.0,4,14,down
53764.0,14,16,up
53764.0,14,9,down
53764.0,14,39,down
53764.0,14,16,down
53767.0,14,37,up
53767.0,14,29,up
53767.0,14,35,up
53767.0,14,5,up
53767.0,14,12,down
53767.0,14,37,down
53767.0,14,29,down
53769.0,14,36,up
53769.0,14,32,up
53769.0,14,34,down
53769.0,14,36,down
53771.0,35,6,down
53772.0,7,12,up
53772.0,7,39,up
53772.0,7,12,down
53814.0,9,37,up
53814.0,9,6,up
53814.0,34,6,up
53814.0,34,14,up
53814.0,34,6,down
53814.0,34,14,down
53827.0,19,26,up
53827.0,19,32,up
53827.0,19,26,down
53829.0,36,16,up
53829.0,36,16,down
53834.0,5,36,up
53834.0,5,16,up
53834.0,5,12,down
53834.0,5,36,down
53834.0,29,8,up
53834.0,29,8,down
53837.0,37,26,up
53837.0,37,26,down
53842.0,0,28,up
53842.0,0,39,down
53842.0,0,28,down
53842.0,12,35,up
53842.0,12,4,up
53842.0,12,16,down
53842.0,12,35,down
53845.0,12,15,up
53845.0,12,39,up
53845.0,12,0,down
53845.0,12,4,down
53845.0,12,15,down
53849.0,6,26,up
53849.0,6,14,up
53849.0,6,35,down
53849.0,6,26,down
53849.0,6,14,down
53849.0,12,5,up
53849.0,12,14,up
53855.0,26,5,up
53855.0,26,12,up
53855.0,26,27,up
53855.0,26,5,down
53855.0,26,12,down
53857.0,27,5,up
53861.0,8,16,up
53861.0,8,39,up
53861.0,8,16,down
53861.0,8,39,down
53861.0,16,36,up
53861.0,16,36,down
53875.0,39,16,up
53875.0,39,16,down
53880.0,4,8,up
53880.0,4,5,down
53880.0,4,8,down
53881.0,35,9,up
53881.0,35,9,down
53888.0,14,8,up
53888.0,14,4,up
53888.0,14,35,down
53888.0,14,32,down
53888.0,14,8,down
53928.0,9,39,down
53928.0,9,37,down
53932.0,21,14,up
53932.0,21,14,down
53952.0,0,26,up
53952.0,0,4,up
53952.0,0,18,up
53952.0,0,23,down
53952.0,0,26,down
53952.0,0,4,down
53955.0,0,27,up
53955.0,0,36,up
53955.0,0,16,up
53955.0,0,12,down
53955.0,0,27,down
53955.0,0,36,down
53957.0,36,5,up
53957.0,36,4,up
53957.0,36,0,up
53957.0,36,5,down
53957.0,36,4,down
53957.0,36,0,down
53958.0,37,16,up
53958.0,37,16,down
53962.0,28,5,up
53962.0,28,39,up
53962.0,28,14,up
53962.0,28,12,up
53962.0,28,5,down
53962.0,28,39,down
53962.0,28,14,down
53966.0,12,28,up
53972.0,8,12,up
53972.0,8,29,up
53972.0,8,14,down
53972.0,8,12,down
53972.0,16,0,up
53972.0,16,39,up
53972.0,16,29,up
53972.0,16,5,down
53972.0,16,12,down
53972.0,16,0,down
53972.0,16,39,down
53972.0,16,29,down
53975.0,27,0,up
53975.0,27,39,up
53975.0,27,0,down
53975.0,27,39,down
53977.0,26,4,up
53982.0,27,32,up
53982.0,27,32,down
53984.0,26,39,up
53984.0,26,29,up
53984.0,26,39,down
53984.0,26,29,down
53985.0,23,39,up
53985.0,23,39,down
53987.0,32,26,up
53992.0,23,16,up
53992.0,23,0,up
53992.0,23,16,down
53992.0,23,0,down
53994.0,39,4,up
53994.0,39,0,up
53994.0,39,4,down
53999.0,35,14,up
53999.0,35,16,up
54000.0,14,21,up
54000.0,14,7,up
54000.0,14,29,up
54000.0,14,4,down
54000.0,14,21,down
54000.0,14,7,down
54000.0,14,29,down
54002.0,4,29,up
54002.0,4,12,down
54002.0,4,0,down
54002.0,4,16,down
54002.0,4,29,down
54006.0,35,39,up
54006.0,35,14,down
54006.0,35,16,down
54006.0,35,39,down
54044.0,34,16,up
54044.0,34,16,down
54048.0,9,16,up
54067.0,5,32,up
54067.0,5,34,up
54067.0,5,28,up
54067.0,5,32,down
54067.0,5,34,down
54081.0,0,39,up
54081.0,0,16,down
54081.0,0,39,down
54081.0,37,4,up
54081.0,37,35,up
54081.0,37,4,down
54081.0,37,35,down
54084.0,8,26,up
54084.0,8,34,up
54084.0,8,26,down
54084.0,28,25,up
54087.0,12,0,up
54087.0,12,5,down
54087.0,12,0,down
54087.0,29,37,up
54087.0,29,37,down
54089.0,12,4,up
54089.0,12,16,up
54089.0,12,25,down
54089.0,12,14,down
54089.0,12,28,down
54089.0,12,4,down
54092.0,12,37,up
54092.0,12,7,up
54092.0,12,37,down
54092.0,12,7,down
54094.0,29,12,up
54094.0,29,8,up
54098.0,26,0,up
54098.0,26,14,up
54098.0,26,0,down
54098.0,26,14,down
54098.0,27,5,down
54106.0,39,25,up
54109.0,32,14,up
54110.0,14,12,up
54110.0,14,16,up
54110.0,14,5,down
54113.0,25,16,up
54113.0,25,28,up
54113.0,25,16,down
54114.0,15,39,up
54114.0,15,39,down
54116.0,32,26,down
54116.0,32,14,down
54124.0,25,12,down
54124.0,25,28,down
54129.0,7,28,up
54129.0,7,5,up
54129.0,7,28,down
54132.0,4,14,up
54132.0,4,14,down
54139.0,4,5,up
54146.0,4,12,up
54146.0,4,0,up
54146.0,4,16,up
54146.0,4,5,down
54146.0,4,12,down
54152.0,4,2,up
54152.0,4,14,up
54152.0,4,2,down
54152.0,4,14,down
54162.0,21,12,up
54162.0,21,12,down
54165.0,9,37,up
54165.0,9,37,down
54177.0,5,26,up
54177.0,5,28,down
54177.0,5,26,down
54196.0,36,12,up
54196.0,36,28,up
54196.0,36,25,up
54196.0,36,12,down
54196.0,36,28,down
54196.0,36,25,down
54199.0,0,4,up
54199.0,0,26,up
54199.0,0,5,up
54199.0,0,4,down
54199.0,0,26,down
54199.0,0,5,down
54200.0,8,16,up
54206.0,37,12,up
54207.0,28,16,up
54210.0,0,39,up
54210.0,0,39,down
54211.0,28,39,up
54211.0,28,14,up
54211.0,28,25,down
54211.0,28,16,down
54213.0,26,5,up
54213.0,26,5,down
54215.0,29,14,up
54215.0,29,4,up
54215.0,29,14,down
54216.0,12,36,up
54216.0,12,5,up
54216.0,12,18,up
54216.0,12,39,down
54216.0,12,36,down
54216.0,28,5,up
54216.0,28,36,up
54216.0,28,4,up
54216.0,28,12,down
54216.0,28,5,down
54216.0,39,26,up
54216.0,39,16,up
54216.0,39,5,up
54216.0,39,26,down
54216.0,39,16,down
54220.0,27,2,up
54220.0,27,2,down
54222.0,28,18,up
54222.0,28,36,down
54228.0,14,35,up
54228.0,14,34,up
54228.0,14,37,up
54228.0,14,26,up
54228.0,14,35,down
54228.0,14,34,down
54229.0,28,39,down
54229.0,28,14,down
54229.0,28,4,down
54229.0,28,18,down
54233.0,14,27,up
54233.0,14,12,down
54233.0,14,37,down
54233.0,14,26,down
54233.0,14,27,down
54235.0,2,0,up
54242.0,2,26,up
54242.0,2,0,down
54242.0,2,26,down
54242.0,7,0,up
54242.0,7,5,down
54244.0,35,9,up
54244.0,35,9,down
54248.0,25,7,down
54270.0,4,8,up
54270.0,4,39,up
54270.0,4,28,up
54270.0,4,0,down
54270.0,4,8,down
54270.0,4,39,down
54273.0,4,12,up
54273.0,4,16,down
54273.0,4,28,down
54273.0,4,12,down
54285.0,34,8,up
54285.0,34,14,up
54287.0,5,15,up
54287.0,5,27,up
54287.0,5,4,up
54287.0,5,15,down
54287.0,5,27,down
54287.0,5,4,down
54287.0,22,5,up
54287.0,22,5,down
54289.0,9,12,up
54289.0,9,35,down
54320.0,0,7,up
54320.0,0,4,up
54320.0,0,7,down
54323.0,0,12,up
54323.0,0,18,down
54323.0,0,12,down
54326.0,8,34,down
54326.0,16,28,up
54326.0,16,5,up
54326.0,16,28,down
54330.0,37,14,up
54330.0,37,16,up
54330.0,37,12,down
54334.0,39,36,up
54334.0,39,29,up
54334.0,39,7,down
54334.0,39,36,down
54335.0,12,4,up
54335.0,12,16,down
54335.0,26,23,up
54335.0,26,39,up
54335.0,26,4,down
54335.0,26,23,down
54339.0,39,5,down
54339.0,39,29,down
54340.0,29,37,up
54340.0,29,12,down
54342.0,6,14,up
54342.0,6,14,down
54343.0,27,16,up
54343.0,27,18,up
54343.0,27,16,down
54343.0,27,18,down
54345.0,32,8,up
54345.0,32,2,up
54345.0,32,8,down
54345.0,32,2,down
54347.0,28,12,up
54347.0,28,12,down
54349.0,14,4,up
54349.0,14,9,up
54349.0,14,39,up
54353.0,23,18,up
54357.0,27,0,up
54357.0,27,32,up
54357.0,27,0,down
54358.0,2,39,up
54359.0,7,18,up
54359.0,7,0,down
54359.0,7,18,down
54364.0,27,16,up
54364.0,27,8,up
54364.0,27,32,down
54364.0,27,16,down
54364.0,27,8,down
54367.0,15,0,up
54367.0,15,0,down
54367.0,23,18,down
54367.0,35,5,up
54367.0,35,0,up
54367.0,35,5,down
54367.0,35,0,down
54374.0,23,16,up
54374.0,35,14,up
54381.0,23,0,up
54381.0,23,16,down
54381.0,23,0,down
54381.0,35,9,up
54381.0,35,9,down
54388.0,35,29,up
54388.0,35,14,down
54388.0,35,29,down
54395.0,4,29,up
54395.0,4,5,up
54395.0,4,29,down
54395.0,4,5,down
54400.0,4,37,up
54400.0,4,36,up
54400.0,4,26,up
54400.0,4,37,down
54400.0,4,36,down
54400.0,4,26,down
54403.0,21,39,up
54403.0,21,12,up
54403.0,21,14,up
54403.0,21,39,down
54404.0,9,16,down
54404.0,9,12,down
54404.0,34,12,up
54404.0,34,8,down
54406.0,5,14,up
54406.0,5,12,up
54406.0,5,39,down
54406.0,5,14,down
54425.0,19,18,up
54425.0,19,18,down
54433.0,0,16,up
54433.0,0,4,down
54447.0,12,21,up
54447.0,12,5,down
54447.0,12,21,down
54448.0,37,29,up
54448.0,37,13,up
54448.0,37,4,up
54448.0,37,29,down
54451.0,36,0,up
54451.0,36,23,up
54451.0,36,0,down
54451.0,36,23,down
54452.0,8,39,up
54452.0,8,4,up
54452.0,8,16,down
54452.0,8,39,down
54452.0,8,4,down
54452.0,16,14,up
54452.0,37,14,down
54452.0,37,13,down
54452.0,37,4,down
54455.0,39,16,up
54455.0,39,8,up
54455.0,39,9,up
54455.0,39,0,down
54455.0,39,16,down
54455.0,39,8,down
54455.0,39,9,down
54456.0,18,0,up
54456.0,18,39,up
54456.0,18,5,up
54456.0,18,12,up
54456.0,18,0,down
54456.0,18,39,down
54461.0,26,0,up
54461.0,26,32,down
54461.0,26,0,down
54467.0,29,0,up
54467.0,29,4,down
54467.0,29,37,down
54467.0,29,0,down
54471.0,14,29,up
54471.0,14,18,up
54471.0,14,35,up
54475.0,7,25,down
54479.0,25,18,up
54479.0,25,18,down
54481.0,6,16,up
54481.0,6,16,down
54499.0,23,4,up
54513.0,35,9,up
54513.0,35,9,down
54514.0,4,16,up
54514.0,4,8,up
54514.0,4,16,down
54522.0,5,18,up
54522.0,5,12,down
54522.0,5,18,down
54522.0,21,18,up
54522.0,21,12,down
54522.0,21,18,down
54525.0,34,18,up
54525.0,34,14,down
54527.0,5,36,up
54532.0,9,18,up
54532.0,22,12,up
54535.0,5,0,up
54535.0,5,12,up
54535.0,5,18,up
54535.0,5,4,up
54535.0,5,0,down
54535.0,5,12,down
54539.0,9,35,up
54539.0,9,18,down
54546.0,19,32,down
54555.0,0,14,up
54555.0,0,5,up
54555.0,0,14,down
54555.0,0,5,down
54557.0,12,7,up
54557.0,12,39,up
54557.0,12,4,down
54557.0,12,7,down
54569.0,8,0,up
54569.0,8,9,up
54569.0,8,2,up
54569.0,8,29,down
54569.0,8,0,down
54569.0,16,0,up
54569.0,16,29,up
54569.0,16,4,up
54569.0,18,21,up
54569.0,18,34,up
54569.0,18,28,up
54569.0,18,36,up
54569.0,18,21,down
54569.0,18,34,down
54569.0,18,28,down
54569.0,18,36,down
54570.0,26,19,up
54570.0,26,2,up
54570.0,26,19,down
54570.0,26,2,down
54570.0,37,39,up
54570.0,37,16,down
54570.0,37,39,down
54577.0,36,5,up
54577.0,36,5,down
54577.0,39,26,up
54594.0,14,21,up
54594.0,14,5,up
54594.0,14,29,down
54594.0,14,18,down
54594.0,14,21,down
54594.0,29,8,down
54598.0,14,0,up
54598.0,14,35,down
54598.0,14,0,down
54599.0,13,14,up
54600.0,7,5,up
54600.0,7,12,up
54600.0,7,18,up
54600.0,7,0,up
54600.0,7,5,down
54600.0,7,12,down
54601.0,14,32,up
54601.0,14,13,up
54601.0,14,16,down
54601.0,14,5,down
54601.0,14,32,down
54601.0,14,13,down
54603.0,2,4,up
54603.0,2,8,up
54603.0,2,39,down
54604.0,28,12,up
54606.0,14,12,up
54606.0,14,4,down
54609.0,6,4,up
54609.0,6,18,up
54609.0,6,9,down
54609.0,6,4,down
54610.0,2,27,up
54610.0,2,16,up
54610.0,2,27,down
54610.0,14,6,up
54610.0,14,8,up
54610.0,14,29,up
54610.0,14,6,down
54610.0,14,8,down
54610.0,14,29,down
54617.0,2,4,down
54624.0,2,15,up
54624.0,2,16,down
54624.0,2,15,down
54627.0,23,32,up
54627.0,23,15,up
54627.0,23,12,up
54627.0,23,32,down
54627.0,23,15,down
54627.0,23,12,down
54629.0,4,18,up
54629.0,4,0,up
54629.0,4,39,up
54629.0,4,32,up
54629.0,4,18,down
54629.0,4,0,down
54629.0,4,39,down
54631.0,2,8,down
54641.0,35,37,up
54641.0,35,37,down
54643.0,21,4,up
54643.0,21,4,down
54646.0,34,16,up
54646.0,34,16,down
54656.0,5,39,up
54656.0,5,16,down
54656.0,5,36,down
54656.0,5,18,down
54658.0,9,37,up
54658.0,9,6,down
54658.0,9,35,down
54669.0,19,26,up
54669.0,19,26,down
54671.0,0,39,up
54675.0,12,22,up
54675.0,12,19,up
54675.0,12,22,down
54681.0,12,27,up
54681.0,12,16,up
54681.0,12,23,up
54681.0,12,5,up
54681.0,12,27,down
54681.0,12,16,down
54681.0,12,23,down
54681.0,12,5,down
54683.0,26,16,up
54683.0,26,16,down
54686.0,18,23,up
54686.0,18,5,down
54690.0,8,9,down
54690.0,16,39,up
54690.0,16,5,down
54690.0,16,0,down
54690.0,16,29,down
54690.0,16,39,down
54695.0,16,32,up
54695.0,16,14,down
54695.0,16,32,down
54697.0,8,32,up
54697.0,8,39,up
54697.0,8,26,up
54697.0,8,2,down
54697.0,8,32,down
54697.0,8,39,down
54697.0,37,35,up
54697.0,37,29,up
54697.0,37,12,up
54697.0,37,35,down
54697.0,37,29,down
54697.0,37,12,down
54700.0,39,6,up
54700.0,39,12,up
54700.0,39,7,up
54700.0,39,18,up
54700.0,39,26,down
54700.0,39,6,down
54700.0,39,12,down
54701.0,16,8,up
54701.0,16,18,up
54701.0,16,4,down
54701.0,16,8,down
54703.0,39,36,up
54703.0,39,4,up
54703.0,39,25,down
54704.0,8,4,up
54704.0,8,4,down
54707.0,25,16,up
54707.0,25,4,up
54707.0,25,39,down
54707.0,25,16,down
54707.0,39,32,up
54707.0,39,16,up
54707.0,39,7,down
54707.0,39,32,down
54707.0,39,16,down
54712.0,39,18,down
54713.0,25,5,up
54713.0,25,18,up
54713.0,25,4,down
54713.0,25,5,down
54718.0,39,0,up
54718.0,39,25,up
54718.0,39,36,down
54718.0,39,0,down
54719.0,29,16,up
54719.0,29,18,up
54725.0,13,16,up
54725.0,13,16,down
54725.0,15,12,up
54725.0,15,26,up
54725.0,15,12,down
54725.0,15,26,down
54726.0,29,39,up
54728.0,14,34,up
54728.0,14,16,up
54728.0,14,18,up
54728.0,14,34,down
54731.0,6,37,up
54731.0,6,35,up
54731.0,6,18,down
54733.0,29,37,up
54733.0,29,16,down
54733.0,29,37,down
54734.0,14,37,up
54734.0,14,35,up
54734.0,14,9,down
54734.0,14,12,down
54734.0,14,16,down
54738.0,6,12,up
54749.0,2,4,up
54749.0,2,4,down
54749.0,23,4,down
54751.0,4,12,up
54751.0,4,26,up
54751.0,4,23,up
54751.0,4,12,down
54751.0,4,26,down
54754.0,4,29,up
54754.0,4,8,down
54754.0,4,23,down
54754.0,4,29,down
54763.0,35,6,up
54763.0,35,6,down
54764.0,21,14,down
54769.0,34,12,down
54770.0,35,9,up
54770.0,35,9,down
54773.0,22,18,up
54780.0,0,7,up
54780.0,0,7,down
54780.0,5,27,up
54780.0,5,27,down
54783.0,5,0,up
54783.0,5,32,up
54783.0,5,26,up
54783.0,5,14,up
54783.0,5,4,down
54783.0,5,0,down
54783.0,9,12,up
54783.0,9,8,up
54783.0,9,37,down
54783.0,9,12,down
54783.0,9,8,down
54797.0,12,28,up
54797.0,12,0,up
54797.0,12,18,down
54797.0,12,39,down
54800.0,26,4,up
54800.0,26,8,up
54800.0,26,39,down
54800.0,26,4,down
54800.0,26,8,down
54802.0,18,39,up
54802.0,18,25,up
54802.0,18,12,down
54802.0,18,39,down
54808.0,18,14,up
54808.0,18,35,up
54808.0,18,26,up
54808.0,18,32,up
54808.0,18,25,down
54808.0,18,14,down
54808.0,18,35,down
54808.0,18,26,down
54811.0,37,14,up
54811.0,37,18,up
54815.0,32,0,up
54815.0,32,4,up
54815.0,32,0,down
54818.0,37,13,up
54818.0,37,4,up
54818.0,37,13,down
54818.0,37,4,down
54828.0,8,16,up
54828.0,8,26,down
54828.0,8,16,down
54829.0,25,12,up
54833.0,28,18,up
54833.0,28,12,down
54834.0,13,9,up
54834.0,13,14,down
54834.0,13,9,down
54836.0,39,14,up
54836.0,39,6,up
54836.0,39,28,up
54836.0,39,14,down
54839.0,39,16,up
54839.0,39,7,up
54839.0,39,12,up
54839.0,39,4,down
54839.0,39,16,down
54839.0,39,7,down
54839.0,39,12,down
54840.0,7,25,up
54844.0,29,39,down
54852.0,6,9,up
54852.0,6,37,down
54852.0,6,12,down
54856.0,14,0,up
54856.0,14,6,up
54856.0,14,32,up
54856.0,14,39,down
54856.0,14,18,down
54856.0,14,37,down
54856.0,14,0,down
54860.0,27,4,up
54860.0,27,2,up
54860.0,27,4,down
54860.0,27,2,down
